Review,label,confidence
apakah apa ini semua menu selalu dalam pengembangan tidak bisa di klik niat mempermudah malah tidak bisa di pakai bagaimana coba itu dari tahun tahun lalu di coba tetap saja tidak bisa bisa,Negative,0.997120619
aplikasi masih ngebug 2 kali ditolak satpas dengan alasan tidak logis padahal pengajuan sudah sesuai prosedur dan teknis ada biaya admin dan transfer ketika pengembalian dana kalau belum siap segala sesuatu jangan di launching masyarakat ingin birokrasi pelayanan yang mudah tapi malah mempersulit,Negative,0.9998312
puas,Positive,0.999620199
sangat mengecewakan daftar dan sudah bayar coba 3 x di tolak terus bukan mempermudah tapi mempersulit,Negative,0.999891281
puass boskuhhh saran yang mau buat 30 hari sebelum tanggal expired sim nya ya biar enjoy buat nya lihat tutorial selesaikan dengan teliti dan baik agar langsung di acc,Positive,0.966664791
enggak guna,Negative,0.999848366
bagus cepat prosesnya,Positive,0.999707878
sangat kompleks tapi cepat kalau komplit berkasnya hanya untuk perpanjang,Negative,0.999481499
selalu gangguan sistem sudah berapa kali coba tidak bisa daftar,Negative,0.995452583
puas,Positive,0.999620199
dipermudah adanya sim online pelayanan pengiriman cepat,Neutral,0.999594152
apakah ini sangat membantu,Positive,0.999274552
pelayanan bagus cepat tetap maju,Positive,0.999641299
saya sudah melakukan perpanjangan sim di satpas terdekat tapi kenapa di apakah ini dokumen tetap yang lama padahal sudah memasukkan data yang baru,Neutral,0.995700657
sangat membantu dan mudah dalam perpanjang sim,Positive,0.999587715
belum bisa untuk buat sim baru,Neutral,0.999119937
benar ta tidak,Negative,0.999789178
polisi resor serang mantap,Positive,0.999702394
overall aplikasi ini membantu untuk yang punya waktu sedikit buat perpanjang offlinetapi harus banyak sabar untuk isi data di aplikasi nya apalagi kalau sinyal lagi jelek karena sangat berpengaruh untuk isi data apabila kalau susah saat pendataan lebih baik isi di waktu malemsubuh biar gampang di acc,Negative,0.999134362
gampang ditolak pas buat sim parah aplikasinya,Negative,0.999870181
aplikasi tidak jelas,Negative,0.999881268
cepat membantu untuk pengurusan sim di kala tidak ada waktu ke kantor lantas,Positive,0.981408656
baguspembayaranya lebih dipersimpel lagi semua bank bisa masuk tidak harus anak bank negara indonesia,Positive,0.992823601
tidak berfungsi,Negative,0.999842644
sangat membantu,Positive,0.999589026
sangat puas,Positive,0.99971658
mudah murah cepat,Positive,0.999638796
aplikasi paling ribet yang pernah saya unduh sudah mengikuti dan sesuai dengan aturan yang tertulis tapi tetap saja masih tidak bisa untuk verifikasi wajahktp aneh sekali ini aplikasi,Negative,0.999866962
ferifikasinya buat jengkel tolong di perbaiki lagi masalah ferifikasi kartu tanda penduduk dan prosesnya kalau mau reting bagus kalau ingin fakum ya pertahankan untuk mempersulit itu semua,Negative,0.999682665
mantap perpanjangan sim berhasil dan coba di rumah dengan cepat terima kasih digital korlantas,Positive,0.998776257
ya aplikasi mudah untuk di pahami dalam penggunaannya dan sangat membantu,Positive,0.999662399
aplikasi sangat membantu sekali terima kasih dan tetap semangat,Positive,0.999299526
tes kesehatannya kalau harus datang kenapa judulnya online membingungkan,Negative,0.999778211
mantappp,Positive,0.999673128
sangat membantu dalam pelayanan perpanjangan sim,Positive,0.999501467
keren,Positive,0.999696136
tolong untuk pengiriman kode otpnya dipercepat agar efisien waktunya tidak telat,Neutral,0.99810791
good,Positive,0.999696255
aplikasi jelek lambat susah ribet tolong diperbaiki,Negative,0.999832749
maaf saya uninstal bos,Neutral,0.999705255
proses lamanya meminta ampun,Negative,0.999550283
jawa timur nganjuk tidak bisa,Negative,0.999503016
bukan genah aplikasine aplikasi loyo,Neutral,0.993178129
apalah sudah kirim sms 4 kali pas buat pin mesti ngebug kembalikan pulsa saya ouy,Negative,0.993816674
cukup puas tetapi tetap harus di tingkatkan lagi,Negative,0.773248971
tidak menyelesaikan masalah,Negative,0.988738179
sangat membantu sekali tidak ribet pembayaran lewat bank bank negara indonesia dan untuk tes kesehatan ada pembayaran 30 ribuan prisikotes ada pembayaran 60 ribuan total perpnjang sim 200 ribuan ya di siapkan pelayanan oke banget,Positive,0.999445021
sangat mrmbantu,Positive,0.9983657
sangat memudahkan,Positive,0.999667525
saya ingin membuat sim baru saya di sini lebih mudah dari pada ke kantor lantas langsung eh ternyata sama saja layanan nya sama sama sulit di sini lebih ruet,Negative,0.99967289
apakah mempersulit foto fisik kartu tanda penduduk dan sim sudah high definition tetap saja di tolak dua kali dengan alasan yang sama mana di refund tidak full 100,Neutral,0.997793794
ditolak tapi tidak ada rincian penolakan hangus deh uang tes psikologi,Negative,0.543436766
tiga dulu baru instal belum di pakai,Neutral,0.991402686
mantap recommended tidak ribet sangat membantu tak perlu repotrepot antre hebat suwun polisi baik,Positive,0.999470294
pelayanan mudah dan cepat,Positive,0.999721587
alhamdulillah proses 4 hari langsung coba saran saya sebelum buat lihat tutorial nya dulu di youtube,Positive,0.996591091
aplikasi belum jadi dan tidak bisa dipakai kembangkan lagi lah sebelum dirilis,Negative,0.997925401
sangat membantu jadi tidak perlu antre dan bisa jadi salah 1 alternatif buat perpanjang sim tapi sibuk atau domisili luar kota mantap,Positive,0.999561012
mau verifikasi document saja tidak bisa apakah apa ini hapus saja,Negative,0.965366006
sudah sangat banyak mencoba verivikasi wajah tapi gagal terus,Neutral,0.972451746
sim pelayanannya cepat mudah,Positive,0.999746144
perpanjangan sim online jadi mudah dan fleksibel tidak ada seminggu langsung jadi,Positive,0.998369157
sempat tidak bisa tes kesehatan online tapi akhirnya bisa tingkatkan lagi performanya saya perpanjangan sim online lancar 5 harian sudah jadi,Neutral,0.51909709
baru mau coba belum di lihat kaya mana hasil nya,Negative,0.913552105
malah bolak balik terus krim sms tidak masuk masuk,Neutral,0.981810093
solusi log in kembali untuk nomor handphone yang sudah hangus hilang atau rusak bagaimana terima kasih,Neutral,0.999355018
judulnya pembuatan sim online tapi tidak bisa buat sim online masih perkembangan terus ini kegunaannya apa,Neutral,0.621441245
cepat,Positive,0.999633908
puas dengan pelayanannya,Positive,0.999411583
empat kali di tolak sudah unggah foto terbaru dan sangat jelas masih di tolak pengajuan hari ini di proses besok besok nya di tolak diriwayat tidak dijelaskan kenapa di tolak waktu unggah foto dan tertanda tidak ada checking hijau atau merah dan contoh foto yang di unggah seperti apa tidak ada sudah rugi 100rb eppsimid tidak bisa dipakai di geraisatpas sim padahal tertera sama 6bulan ke depan dan bisa di ajukan ke geraisatpas sim,Negative,0.651113093
sangat membantu semoga kedepannya berbagai fitur yang ada di aplikasi bisa digunakan pembayaran tidak hanya melalui 1 bank dan bisa via mobile banking untuk memudahkan dan tes kesehatan bisa full online tidak harus datang ke tempat pemeriksaan,Positive,0.999340594
verivikasi tidak kebaca,Negative,0.639074504
walaupun lama prosesnya,Negative,0.999747097
kenapa tidak kompatibel dengan handphone saya malah handphone saya yang lain spesifikasi rendah malah bisa install aplikasi,Negative,0.538261592
aplikasi bosoklogin susahvermuk masih gagal terusdeveloper perlu banyak belajarjangan hanya duduk makan gaji butaperbaiki sistem,Negative,0.945979357
bahkan baru mau regist saja aplikasinya tidak kebuka,Negative,0.721162736
sangat bagus dan sangat membantu masyarakat,Positive,0.999720395
verifikasi foto wajah nya kok susahampun aplikasinya kok begini amat,Negative,0.999509811
walaupun prosesnya coba sebulan tapi tetap mantap,Positive,0.999735653
mau ganti nomer tidak bisapadahal katanya hanya boleh satu kali ganti nomer di akundan sandi yang tidak pernah saya ganti sama sekali tiba² bisa salah coba akun terkunci sungguh hebat sekelas kepolisian republik indonesia membuat aplikasi seperti ini,Positive,0.827447653
tetap saja harus datang dulu ke satpas untuk proses digitalisasinga membantu,Neutral,0.993202388
sangat memuaskan,Positive,0.999702513
puas tingkatkan lagi menu lainnya etle dan lain lain,Positive,0.982016027
mau buat sim layanan belum tersedia terus terus gunanya aplikasi ini buat apa di jam kerja pun layanan belum tersedia terus apa harus selalu datang terus ke kantor polisi terus dibuatnya aplikasi ini gunanya buat apa,Neutral,0.859712601
merasa puas untuk proses memang agak memakan waktu tapi tidak buat kecewa sim online sudah di tangan terima kasih,Positive,0.9993698
tidak puasbanyak satpas yang tidak suportdan proses pengiriman juga banyak kecamatan dan kode pos yang tidak suportpembatalan sepihak dari satpas dan tidak ada alasan penyebabnya sangat mengecewakan,Negative,0.99969697
sangat membantu proses cepat terima kasih,Positive,0.999576032
ditolak terus setiap pengajuan dan saldo terpotong lumayan banyak,Negative,0.989180744
presisi,Positive,0.999598801
memudahkan sekali,Positive,0.999506354
ciri aplikasi pemerintah wakanda adalah 1 jelek 2 jelek banget 3 sangat jelek banget bukan mempermudah malah menyusahkan buang buang anggaran,Negative,0.999875903
memudahkan untuk memperpanjang sim,Positive,0.999057233
sangat membantu,Positive,0.999589026
yang penting cermat,Positive,0.774407148
alhamdulillah sim a daftar online cepat jadi terima kasih perubahan di kepolisian republik indonesia,Positive,0.999439061
aplikasi berakk,Positive,0.57848382
prosesnya lama sim keburu hangus padahal sudah bayar biaya tes ini itu dan terpaksa harus keluar uang lagi dan ikut tes ulang buat sim baru,Negative,0.997008741
terima kasih banyak meskipun masih sering berhenti2 atau keluar2 sendiri,Positive,0.957854927
banyak bug,Negative,0.999397755
untuk daftar masuk nya susah amat,Negative,0.999505043
pengajuan perpanjang sim selalu ditolak dengan alasan foto buram sampai 4 kali coba tetap sama tidak mengerti spesifikasi foto yang diinginkan seperti apa,Negative,0.995018005
sangat membantu dan mudah di pahami aplikasi nya,Positive,0.999470294
pengiriman cepat,Positive,0.999680996
wilayah kepolisian daerah diy satpas nya kok belum tersedia mohon bantuannya terima kasih,Neutral,0.558463573
oke banget perlu ditingkatkan untuk pengurusan yang lain,Negative,0.996182859
dari awal pakai 2022 coba sekarang tidak ada perbaikan tambah susah iya tidak ada survei penggunaan pengguna kah apa,Negative,0.999523878
perpanjang sim sangat lama dengan alasa lonjakan perpanjang sim lagi tinggi namun seharusnya proses online harus lebih cepat saya proses 40 sampai satu bulan lebih dan sekarang sudah proses 50 sudah 3 minggu lebih belum ada kemajuan coba sekarang saya menyesal sudah perpanjang sim c lewat online buktinya malah sangat lama dan belum jadi sementara saya sangat butu untuk kerja sebagai ojek online mohon yang proses terlama untuk disegerakan kita sedang butuh banget untuk cari uang thnks,Negative,0.999885201
cepat lancar,Positive,0.999667764
terima kasih banyak pak polisi tersayang,Positive,0.999602377
coba saat ini sim punya saya belum ditindak juga masih 40 sudah hampir 2 bulan jadi masa aktif nya sudah kadaluarsa masa iya harus buat sim baru lagi,Negative,0.64077419
satpas serang cepat banget,Positive,0.999665618
kepolisian daerah banten mantap betul,Positive,0.99972409
pengajuan tiga kali semuanya ditolak tapi kena potongan admin semua cuma saran untuk dengan alasan penolakan keterbatasan layananantrian penuh tidak usah kena potongan admin dan tidak usah harus bayar lagi kalau sih pemohon melakukan pengajuan lagi meskipun dana kembali dalam 30 hari ini malah harus bayar lagi bayar lagi malah bayar admin terus jadinya,Negative,0.999137223
pelayanannya masih berantakan di whatsapp tidak di jawab2 email juga sama aduh kalau belum siap secara online jangan dulu lah mau mengikuti jaman tapi tidak kesampaian jadinya kayak begini,Negative,0.999878883
pelayanan ekxstra kilat,Neutral,0.998803139
proses sabtu malamrabu sudah jadi dan sudah tiba terima kasih banyak,Neutral,0.972230375
tidak bisa diakses,Negative,0.99977535
menyusahkan wkwk,Negative,0.999850988
mantap,Positive,0.999696374
tolong pihak developer untuk mengoptimalkan lagi aplikasi nya masa aplikasinya baru dibuka beberapa detik sudah nge crash setiap kali buka selalu nge crash,Neutral,0.956638634
kepolisian daerah banten polresta serang paling mantaplayanan cepat sat setyang aneh kepolisian daerah jabar sekelas jabar tidak bisa melayani online aduh,Negative,0.981213152
sangat berguna aplikasinya saking sangat bergunanya sms pun tidak bisa daftar oh republik republik,Positive,0.984984279
memudahkan sekali karena bisa diakses kapan saja,Positive,0.998030841
saya tidak bisa unduh aplikasialasannya apa karena versi android nyapadahal saya sudah versi 10,Neutral,0.998247147
pelayanan cepat,Positive,0.999677181
mantap sangat membantu,Positive,0.999655724
sangat puas,Positive,0.99971658
pelayanan lambat setelah 2 minggu pembayaran baru permohonan ditolàk,Negative,0.999785483
puas walaupun prosesnya agak lama menunggu antara lolostidak,Positive,0.917562723
sangat amat membantu,Positive,0.999619246
di tolak dengan alasan yang tidak berbobot,Negative,0.999721587
mantap,Positive,0.999696374
maaf agar dibaca aplikasi online tidak guna jawa barat yang ada cuma satpas bandung tidak ada pilihan lain terus malah pengajuan ditolak dengan alasan harus sesuai dengan satpas domisili kan tolol,Negative,0.890329242
sangat membantu sekali bagi yang tidak sempat pergi ke gerai samsat bisa memperpanjang sim secara online tingkatkan terus pelayanan,Positive,0.999208629
pelayanan cepat dan terpercaya,Positive,0.999708712
masih dalam pengembangan,Neutral,0.994209409
mudah dan lumayan cepat mungkin hanya perlu penambahan petugas yang mengelola sistem pelayanan digitalnya,Positive,0.992400527
ribet di tolak terus coba sim exp prosesnya lamaaaaa di transfer balik potongannya gede belum apa apa udah kena potongan al hasil tidak bisa perpanjangan sim mau taaat di negara sendiri saja ribet,Negative,0.9998191
mantap dan satset,Positive,0.999704063
bagus tolong hasil cetakan nya diperbagus,Neutral,0.739980698
sangat mempermudah masyarakat,Positive,0.999636769
sangat membantu dalam perpanjang sim,Positive,0.99952209
tulisannya terlalu banyak permintaan padahal baru login,Negative,0.999672294
mudah dan cepat pengurusannya,Positive,0.999079943
perpanjang sim sangat lama dan tidak diberi kepastian berapa lama nya proses ketika sudah lewat tempo di aplikasi,Negative,0.999812782
pembuatan cepat hanya 3 hari sudah selesai dan lebih murah dari pada di satpas langsung,Positive,0.998874962
